created_date,last_edited_date,OBJECTID,stop_id,stop_code,stop_name,stop_desc,platform_code,platform_name,stop_lat,stop_lon,zone_id,stop_address,stop_url,level_id,location_type,parent_station,wheelchair_boarding,municipality,on_street,at_street,vehicle_type,Sidewalk_Width__ft_,Accessibility_Score,Sidewalk_Condition,Sidewalk_Material,Current_Shelter,Routes,Municipality_1,Neighborhood,created_user,last_edited_user
2020/05/10 10:32:41+00,2020/05/10 10:32:41+00,594329,70207,70207,Science Park/West End,Science Park/West End - Green Line - Lechmere,,Lechmere,42.366664,-71.067666,RapidTransit,,https://www.mbta.com/stops/place-spmnl,level_2_platform,0,place-spmnl,1,Boston,,,0,,,,,,,,,DOT_ADMIN,DOT_ADMIN
2020/05/10 10:32:41+00,2020/05/10 10:32:41+00,594330,70208,70208,Science Park/West End,Science Park/West End - Green Line - Copley & West,,Copley & West,42.366664,-71.067666,RapidTransit,,https://www.mbta.com/stops/place-spmnl,level_2_platform,0,place-spmnl,1,Boston,,,0,,,,,,,,,DOT_ADMIN,DOT_ADMIN
2020/05/10 10:32:41+00,2020/05/10 10:32:41+00,594331,door-spmnl-nashua,,"Science Park/West End - Nashua St, Spaulding Rehab Hospital (Stairs)","Science Park/West End - Nashua St, Spaulding Rehab Hospital (Stairs)",,,42.36687,-71.067757,,,,level_ground,2,place-spmnl,2,Boston,,,,,,,,,,,,DOT_ADMIN,DOT_ADMIN
2020/05/10 10:32:41+00,2020/05/10 10:32:41+00,594332,door-spmnl-nashuael,,"Science Park/West End - Nashua St, Spaulding Rehab Hospital (Elevator)","Science Park/West End - Nashua St, Spaulding Rehab Hospital (Elevator)",,,42.366856,-71.067733,,,,level_ground,2,place-spmnl,1,Boston,,,,,,,,,,,,DOT_ADMIN,DOT_ADMIN
2020/05/10 10:32:41+00,2020/05/10 10:32:41+00,594333,door-spmnl-obrien,,"Science Park/West End - Monsignor O'Brien Hwy, Museum of Science (Stairs)","Science Park/West End - Monsignor O'Brien Hwy, Museum of Science (Stairs)",,,42.36673,-71.067998,,,,level_ground,2,place-spmnl,2,Boston,,,,,,,,,,,,DOT_ADMIN,DOT_ADMIN
2020/05/10 10:32:41+00,2020/05/10 10:32:41+00,594334,door-spmnl-obrienel,,"Science Park/West End - Monsignor O'Brien Hwy, Museum of Science (Elevator)","Science Park/West End - Monsignor O'Brien Hwy, Museum of Science (Elevator)",,,42.36665,-71.067966,,,,level_ground,2,place-spmnl,1,Boston,,,,,,,,,,,,DOT_ADMIN,DOT_ADMIN
2020/05/10 10:32:41+00,2020/05/10 10:32:41+00,594336,70079,70079,South Station,South Station - Red Line - Ashmont/Braintree,,Ashmont/Braintree,42.352271,-71.055242,RapidTransit,,https://www.mbta.com/stops/place-sstat,level_-3_red_platform,0,place-sstat,1,Boston,,,1,,,,,,,,,DOT_ADMIN,DOT_ADMIN
2020/05/10 10:32:41+00,2020/05/10 10:32:41+00,594337,70080,70080,South Station,South Station - Red Line - Alewife,,Alewife,42.352271,-71.055242,RapidTransit,,https://www.mbta.com/stops/place-sstat,level_-3_red_platform,0,place-sstat,1,Boston,,,1,,,,,,,,,DOT_ADMIN,DOT_ADMIN
2020/05/10 10:32:41+00,2020/05/10 10:32:41+00,594354,door-sstat-atlantic,,South Station - Atlantic Ave,South Station - Atlantic Ave,,,42.351551,-71.055716,,,,level_in_street,2,place-sstat,1,Boston,,,,,,,,,,,,DOT_ADMIN,DOT_ADMIN
2020/05/10 10:32:41+00,2020/05/10 10:32:41+00,594355,door-sstat-bus,,South Station - South Station Bus Terminal,South Station - South Station Bus Terminal,,,42.35069,-71.056121,,,,level_ground,2,place-sstat,1,Boston,,,,,,,,,,,,DOT_ADMIN,DOT_ADMIN
2020/05/10 10:32:41+00,2020/05/10 10:32:41+00,594356,door-sstat-dewey,,"South Station - Dewey Sq (Summer St, Atlantic Ave)","South Station - Dewey Sq (Summer St, Atlantic Ave)",,,42.352886,-71.055505,,,,level_in_street,2,place-sstat,1,Boston,,,,,,,,,,,,DOT_ADMIN,DOT_ADMIN
2020/05/10 10:32:41+00,2020/05/10 10:32:41+00,594357,door-sstat-finctr,,South Station - Financial Center,South Station - Financial Center,,,42.352544,-71.055824,,,,level_in_street,2,place-sstat,2,Boston,,,,,,,,,,,,DOT_ADMIN,DOT_ADMIN
2020/05/10 10:32:41+00,2020/05/10 10:32:41+00,594358,door-sstat-main,,"South Station - Main Entry, Dewey Square","South Station - Main Entry, Dewey Square",,,42.352302,-71.05523,,,,level_in_street,2,place-sstat,1,Boston,,,,,,,,,,,,DOT_ADMIN,DOT_ADMIN
2020/05/10 10:32:41+00,2020/05/10 10:32:41+00,594359,door-sstat-outmain,,"South Station - Summer St, Atlantic Ave, Commuter Rail","South Station - Summer St, Atlantic Ave, Commuter Rail",,,42.352363,-71.055071,,,,level_in_street,2,place-sstat,2,Boston,,,,,,,,,,,,DOT_ADMIN,DOT_ADMIN
2020/05/10 10:32:41+00,2020/05/10 10:32:41+00,594360,door-sstat-reserve,,"South Station - Atlantic Ave, Summer St","South Station - Atlantic Ave, Summer St",,,42.352677,-71.055013,,,,level_in_street,2,place-sstat,2,Boston,,,,,,,,,,,,DOT_ADMIN,DOT_ADMIN
2020/05/10 10:32:41+00,2020/05/10 10:32:41+00,594361,door-sstat-summer,,South Station - Summer St,South Station - Summer St,,,42.351787,-71.054402,,,,level_in_street,2,place-sstat,1,Boston,,,,,,,,,,,,DOT_ADMIN,DOT_ADMIN
2020/05/10 10:32:41+00,2020/05/10 10:32:41+00,594362,door-sstat-usps,,South Station - USPS Post Office,South Station - USPS Post Office,,,42.351108,-71.054729,,,,level_ground,2,place-sstat,1,Boston,,,,,,,,,,,,DOT_ADMIN,DOT_ADMIN
2020/05/10 10:32:41+00,2020/05/10 10:32:41+00,594364,70022,70022,State,State - Orange Line - Forest Hills,,Forest Hills,42.358978,-71.057598,RapidTransit,,https://www.mbta.com/stops/place-state,level_-1_up_platform,0,place-state,1,Boston,,,1,,,,,,,,,DOT_ADMIN,DOT_ADMIN
2020/05/10 10:32:41+00,2020/05/10 10:32:41+00,594365,70023,70023,State,State - Orange Line - Oak Grove,,Oak Grove,42.358978,-71.057598,RapidTransit,,https://www.mbta.com/stops/place-state,level_-2_oak_grove_platform,0,place-state,1,Boston,,,1,,,,,,,,,DOT_ADMIN,DOT_ADMIN
2020/05/10 10:32:41+00,2020/05/10 10:32:41+00,594366,70041,70041,State,State - Blue Line - Bowdoin,,Bowdoin,42.358978,-71.057598,RapidTransit,,https://www.mbta.com/stops/place-state,level_-1_up_platform,0,place-state,1,Boston,,,1,,,,,,,,,DOT_ADMIN,DOT_ADMIN
2020/05/10 10:32:41+00,2020/05/10 10:32:41+00,594367,70042,70042,State,State - Blue Line - Wonderland,,Wonderland,42.358978,-71.057598,RapidTransit,,https://www.mbta.com/stops/place-state,level_-1_up_platform,0,place-state,1,Boston,,,1,,,,,,,,,DOT_ADMIN,DOT_ADMIN
2020/05/10 10:32:41+00,2020/05/10 10:32:41+00,594368,door-state-cityhall,,State - City Hall,State - City Hall,,,42.359435,-71.057615,,,,level_in_street,2,place-state,2,Boston,,,,,,,,,,,,DOT_ADMIN,DOT_ADMIN
2020/05/10 10:32:41+00,2020/05/10 10:32:41+00,594369,door-state-congress,,State - Congress St (North),State - Congress St (North),,,42.359115,-71.056699,,,,level_in_street,2,place-state,1,Boston,,,,,,,,,,,,DOT_ADMIN,DOT_ADMIN
2020/05/10 10:32:41+00,2020/05/10 10:32:41+00,594370,door-state-exchange,,State - Congress St (Exchange Place),State - Congress St (Exchange Place),,,42.358413,-71.056499,,,,level_in_street,2,place-state,1,Boston,,,,,,,,,,,,DOT_ADMIN,DOT_ADMIN
2020/05/10 10:32:41+00,2020/05/10 10:32:41+00,594371,door-state-meeting,,"State - Washington St, Milk St","State - Washington St, Milk St",,,42.35715,-71.058394,,,,level_in_street,2,place-state,1,Boston,,,,,,,,,,,,DOT_ADMIN,DOT_ADMIN
2020/05/10 10:32:41+00,2020/05/10 10:32:41+00,594372,door-state-state,,"State - Old State House, State St","State - Old State House, State St",,,42.358735,-71.057298,,,,level_in_street,2,place-state,2,Boston,,,,,,,,,,,,DOT_ADMIN,DOT_ADMIN
2020/05/10 10:32:41+00,2020/05/10 10:32:41+00,594373,door-state-water,,"State - Devonshire St, Water St","State - Devonshire St, Water St",,,42.357487,-71.057412,,,,level_in_street,2,place-state,2,Boston,,,,,,,,,,,,DOT_ADMIN,DOT_ADMIN
2020/05/10 10:32:41+00,2020/05/10 10:32:41+00,594375,70116,70116,Sutherland Road,Sutherland Road - Green Line - Park Street & North,,Park Street & North,42.341589,-71.146089,RapidTransit,,https://www.mbta.com/stops/place-sthld,level_median,0,place-sthld,2,Boston,,,0,,,,,,,,,DOT_ADMIN,DOT_ADMIN
2020/05/10 10:32:41+00,2020/05/10 10:32:41+00,594376,70117,70117,Sutherland Road,Sutherland Road - Green Line - (B) Boston College,,Boston College,42.341577,-71.146607,RapidTransit,,https://www.mbta.com/stops/place-sthld,level_median,0,place-sthld,2,Boston,,,0,,,,,,,,,DOT_ADMIN,DOT_ADMIN
2020/05/10 10:32:41+00,2020/05/10 10:32:41+00,594378,70140,70140,Saint Paul Street,Saint Paul Street - Green Line - Park Street & North,,Park Street & North,42.35111,-71.116014,RapidTransit,,https://www.mbta.com/stops/place-stplb,level_median,0,place-stplb,2,Boston,,,0,,,,,,,,,DOT_ADMIN,DOT_ADMIN
2020/05/10 10:32:41+00,2020/05/10 10:32:41+00,594379,70141,70141,Saint Paul Street,Saint Paul Street - Green Line - (B) Boston College,,Boston College,42.351241,-71.116531,RapidTransit,,https://www.mbta.com/stops/place-stplb,level_median,0,place-stplb,2,Boston,,,0,,,,,,,,,DOT_ADMIN,DOT_ADMIN
2020/05/10 10:32:41+00,2020/05/10 10:32:41+00,594381,70217,70217,Saint Paul Street,Saint Paul Street - Green Line - (C) Cleveland Circle,,Cleveland Circle,42.34334,-71.116927,RapidTransit,,https://www.mbta.com/stops/place-stpul,level_median,0,place-stpul,2,Brookline,,,0,,,,,,,,,DOT_ADMIN,DOT_ADMIN
2020/05/10 10:32:41+00,2020/05/10 10:32:41+00,594382,70218,70218,Saint Paul Street,Saint Paul Street - Green Line - Park Street & North,,Park Street & North,42.343118,-71.117498,RapidTransit,,https://www.mbta.com/stops/place-stpul,level_median,0,place-stpul,2,Brookline,,,0,,,,,,,,,DOT_ADMIN,DOT_ADMIN
2020/05/10 10:32:41+00,2020/05/10 10:32:41+00,594398,70030,70030,Sullivan Square,Sullivan Square - Orange Line - Forest Hills,1,Forest Hills,42.383975,-71.076994,RapidTransit,,https://www.mbta.com/stops/place-sull,level_-1_platform,0,place-sull,1,Boston,,,1,,,,,,,,,DOT_ADMIN,DOT_ADMIN
2020/05/10 10:32:41+00,2020/05/10 10:32:41+00,594399,70031,70031,Sullivan Square,Sullivan Square - Orange Line - Oak Grove,2,Oak Grove,42.383975,-71.076994,RapidTransit,,https://www.mbta.com/stops/place-sull,level_-1_platform,0,place-sull,1,Boston,,,1,,,,,,,,,DOT_ADMIN,DOT_ADMIN
2020/05/10 10:32:41+00,2020/05/10 10:32:41+00,594400,door-sull-main,,"Sullivan Square - Buses, Parking, Street","Sullivan Square - Buses, Parking, Street",,,42.384309,-71.076635,,,,level_ground,2,place-sull,1,Boston,,,,,,,,,,,,DOT_ADMIN,DOT_ADMIN
2020/05/10 10:32:41+00,2020/05/10 10:32:41+00,594402,70223,70223,Summit Avenue,Summit Avenue - Green Line - (C) Cleveland Circle,,Cleveland Circle,42.34112,-71.125652,RapidTransit,,https://www.mbta.com/stops/place-sumav,level_median,0,place-sumav,2,Brookline,,,0,,,,,,,,,DOT_ADMIN,DOT_ADMIN
2020/05/10 10:32:41+00,2020/05/10 10:32:41+00,594403,70224,70224,Summit Avenue,Summit Avenue - Green Line - Park Street & North,,Park Street & North,42.341027,-71.125759,RapidTransit,,https://www.mbta.com/stops/place-sumav,level_median,0,place-sumav,2,Brookline,,,0,,,,,,,,,DOT_ADMIN,DOT_ADMIN
2020/05/10 10:32:41+00,2020/05/10 10:32:41+00,594405,70241,70241,Symphony,Symphony - Green Line - (E) Heath Street,,Heath Street,42.342687,-71.085056,RapidTransit,,https://www.mbta.com/stops/place-symcl,level_-1_platform,0,place-symcl,2,Boston,,,0,,,,,,,,,DOT_ADMIN,DOT_ADMIN
2020/05/10 10:32:41+00,2020/05/10 10:32:41+00,594406,70242,70242,Symphony,Symphony - Green Line - Park Street & North,,Park Street & North,42.342687,-71.085056,RapidTransit,,https://www.mbta.com/stops/place-symcl,level_-1_platform,0,place-symcl,2,Boston,,,0,,,,,,,,,DOT_ADMIN,DOT_ADMIN
2020/05/10 10:32:41+00,2020/05/10 10:32:41+00,594407,door-symcl-ebchurch,,"Symphony - Massachusetts Ave, First Church of Christ","Symphony - Massachusetts Ave, First Church of Christ",,,42.342764,-71.084511,,,,level_in_street,2,place-symcl,2,Boston,,,,,,,,,,,,DOT_ADMIN,DOT_ADMIN
2020/05/10 10:32:41+00,2020/05/10 10:32:41+00,594408,door-symcl-ebsymphony,,"Symphony - Massachusetts Ave, Symphony Hall","Symphony - Massachusetts Ave, Symphony Hall",,,42.342457,-71.084862,,,,level_in_street,2,place-symcl,2,Boston,,,,,,,,,,,,DOT_ADMIN,DOT_ADMIN
2020/05/10 10:32:41+00,2020/05/10 10:32:41+00,594409,door-symcl-falmouth,,"Symphony - First Church, Falmouth St","Symphony - First Church, Falmouth St",,,42.343075,-71.085195,,,,level_in_street,2,place-symcl,2,Boston,,,,,,,,,,,,DOT_ADMIN,DOT_ADMIN
2020/05/10 10:32:41+00,2020/05/10 10:32:41+00,594410,door-symcl-hunte,,"Symphony - Massachusetts Ave, Huntington Ave (East)","Symphony - Massachusetts Ave, Huntington Ave (East)",,,42.342957,-71.085021,,,,level_in_street,2,place-symcl,2,Boston,,,,,,,,,,,,DOT_ADMIN,DOT_ADMIN
2020/05/10 10:32:41+00,2020/05/10 10:32:41+00,594411,door-symcl-huntw,,"Symphony - Massachusetts Ave, Huntington Ave (West)","Symphony - Massachusetts Ave, Huntington Ave (West)",,,42.342822,-71.085185,,,,level_in_street,2,place-symcl,2,Boston,,,,,,,,,,,,DOT_ADMIN,DOT_ADMIN
2020/05/10 10:32:41+00,2020/05/10 10:32:41+00,594412,door-symcl-westland,,"Symphony - Westland Ave, Symphony Hall","Symphony - Westland Ave, Symphony Hall",,,42.342941,-71.08536,,,,level_in_street,2,place-symcl,2,Boston,,,,,,,,,,,,DOT_ADMIN,DOT_ADMIN
2020/05/10 10:32:41+00,2020/05/10 10:32:41+00,594414,70231,70231,Tappan Street,Tappan Street - Green Line - (C) Cleveland Circle,,Cleveland Circle,42.338498,-71.138731,RapidTransit,,https://www.mbta.com/stops/place-tapst,level_median,0,place-tapst,2,Brookline,,,0,,,,,,,,,DOT_ADMIN,DOT_ADMIN
2020/05/10 10:32:41+00,2020/05/10 10:32:41+00,594415,70232,70232,Tappan Street,Tappan Street - Green Line - Park Street & North,,Park Street & North,42.338567,-71.13819,RapidTransit,,https://www.mbta.com/stops/place-tapst,level_median,0,place-tapst,2,Brookline,,,0,,,,,,,,,DOT_ADMIN,DOT_ADMIN
2020/05/10 10:32:41+00,2020/05/10 10:32:41+00,594417,70016,70016,Tufts Medical Center,Tufts Medical Center - Orange Line - Forest Hills,,Forest Hills,42.349662,-71.063917,RapidTransit,,https://www.mbta.com/stops/place-tumnl,level_-2_platform,0,place-tumnl,1,Boston,,,1,,,,,,,,,DOT_ADMIN,DOT_ADMIN
2020/05/10 10:32:41+00,2020/05/10 10:32:41+00,594418,70017,70017,Tufts Medical Center,Tufts Medical Center - Orange Line - Oak Grove,,Oak Grove,42.349662,-71.063917,RapidTransit,,https://www.mbta.com/stops/place-tumnl,level_-2_platform,0,place-tumnl,1,Boston,,,1,,,,,,,,,DOT_ADMIN,DOT_ADMIN
2020/05/10 10:32:41+00,2020/05/10 10:32:41+00,594419,door-tumnl-tremont,,"Tufts Medical Center - Tremont St, YMCA Wang","Tufts Medical Center - Tremont St, YMCA Wang",,,42.34869,-71.06531,,,,level_in_street,2,place-tumnl,2,Boston,,,,,,,,,,,,DOT_ADMIN,DOT_ADMIN
2020/05/10 10:32:41+00,2020/05/10 10:32:41+00,594420,door-tumnl-washington,,"Tufts Medical Center - Washington St, Tufts Medical Center","Tufts Medical Center - Washington St, Tufts Medical Center",,,42.349662,-71.063917,,,,level_in_street,2,place-tumnl,1,Boston,,,,,,,,,,,,DOT_ADMIN,DOT_ADMIN
2020/05/10 10:32:41+00,2020/05/10 10:32:41+00,594422,70271,70271,Valley Road,Valley Road - Mattapan Trolley - Mattapan,,Mattapan,42.268322,-71.081568,RapidTransit,,https://www.mbta.com/stops/place-valrd,level_ground,0,place-valrd,2,Milton,,,0,,,,,,,,,DOT_ADMIN,DOT_ADMIN
2020/05/10 10:32:41+00,2020/05/10 10:32:41+00,594423,70272,70272,Valley Road,Valley Road - Mattapan Trolley - Ashmont,,Ashmont,42.268277,-71.081544,RapidTransit,,https://www.mbta.com/stops/place-valrd,level_ground,0,place-valrd,2,Milton,,,0,,,,,,,,,DOT_ADMIN,DOT_ADMIN
2020/05/10 10:32:41+00,2020/05/10 10:32:41+00,594424,door-valrd-eliot,,Valley Road - Eliot St,Valley Road - Eliot St,,,42.267932,-71.081125,,,,level_1_in_street,2,place-valrd,2,Milton,,,,,,,,,,,,DOT_ADMIN,DOT_ADMIN
2020/05/10 10:32:41+00,2020/05/10 10:32:41+00,594426,70164,70164,Waban,Waban - Green Line - Park Street & North,,Park Street & North,42.325899,-71.230805,RapidTransit,,https://www.mbta.com/stops/place-waban,level_ground,0,place-waban,2,Newton,,,0,,,,,,,,,DOT_ADMIN,DOT_ADMIN
2020/05/10 10:32:41+00,2020/05/10 10:32:41+00,594427,70165,70165,Waban,Waban - Green Line - (D) Riverside,,Riverside,42.325943,-71.23073,RapidTransit,,https://www.mbta.com/stops/place-waban,level_ground,0,place-waban,2,Newton,,,0,,,,,,,,,DOT_ADMIN,DOT_ADMIN
2020/05/10 10:32:41+00,2020/05/10 10:32:41+00,594428,door-waban-beacon,,Waban - Beacon St (Stairs),Waban - Beacon St (Stairs),,,42.326298,-71.230923,,,,level_beacon_st,2,place-waban,2,Newton,,,,,,,,,,,,DOT_ADMIN,DOT_ADMIN
2020/05/10 10:32:41+00,2020/05/10 10:32:41+00,594429,door-waban-parkr,,Waban - Parking (Ramp),Waban - Parking (Ramp),,,42.325748,-71.230288,,,,level_ground,2,place-waban,1,Newton,,,,,,,,,,,,DOT_ADMIN,DOT_ADMIN
2020/05/10 10:32:41+00,2020/05/10 10:32:41+00,594430,door-waban-parks,,Waban - Parking (Stairs),Waban - Parking (Stairs),,,42.326034,-71.230735,,,,level_ground,2,place-waban,2,Newton,,,,,,,,,,,,DOT_ADMIN,DOT_ADMIN
2020/05/10 10:32:41+00,2020/05/10 10:32:41+00,594431,door-waban-wyman,,Waban - Wyman St West,Waban - Wyman St West,,,42.326355,-71.23056,,,,level_in_street,2,place-waban,1,Newton,,,,,,,,,,,,DOT_ADMIN,DOT_ADMIN
2020/05/10 10:32:41+00,2020/05/10 10:32:41+00,594433,70120,70120,Washington Street,Washington Street - Green Line - Park Street & North,,Park Street & North,42.344329,-71.142385,RapidTransit,,https://www.mbta.com/stops/place-wascm,level_median,0,place-wascm,1,Boston,,,0,,,,,,,,,DOT_ADMIN,DOT_ADMIN
2020/05/10 10:32:41+00,2020/05/10 10:32:41+00,594434,70121,70121,Washington Street,Washington Street - Green Line - (B) Boston College,,Boston College,42.343974,-71.142731,RapidTransit,,https://www.mbta.com/stops/place-wascm,level_median,0,place-wascm,1,Boston,,,0,,,,,,,,,DOT_ADMIN,DOT_ADMIN
2020/05/10 10:32:41+00,2020/05/10 10:32:41+00,594437,70032,70032,Wellington,Wellington - Orange Line - Forest Hills,1,Forest Hills,42.40237,-71.077082,RapidTransit,,https://www.mbta.com/stops/place-welln,level_-0.5_platform,0,place-welln,1,Medford,,,1,,,,,,,,,DOT_ADMIN,DOT_ADMIN
2020/05/10 10:32:41+00,2020/05/10 10:32:41+00,594438,70033,70033,Wellington,Wellington - Orange Line - Oak Grove,2,Oak Grove,42.40237,-71.077082,RapidTransit,,https://www.mbta.com/stops/place-welln,level_-0.5_platform,0,place-welln,1,Medford,,,1,,,,,,,,,DOT_ADMIN,DOT_ADMIN
2020/05/10 10:32:41+00,2020/05/10 10:32:41+00,594439,door-welln-busway,,"Wellington - Buses, Parking Lot","Wellington - Buses, Parking Lot",,,42.402446,-71.076576,,,,level_ground,2,place-welln,1,Medford,,,,,,,,,,,,DOT_ADMIN,DOT_ADMIN
2020/05/10 10:32:41+00,2020/05/10 10:32:41+00,594440,door-welln-garage,,"Wellington - Station Landing, Garage","Wellington - Station Landing, Garage",,,42.402461,-71.080092,,,,level_ground,2,place-welln,1,Medford,,,,,,,,,,,,DOT_ADMIN,DOT_ADMIN
2020/05/10 10:32:41+00,2020/05/10 10:32:41+00,594443,70049,70049,Wood Island,Wood Island - Blue Line - Bowdoin,1,Bowdoin,42.37964,-71.022865,RapidTransit,,https://www.mbta.com/stops/place-wimnl,level_0_platform,0,place-wimnl,1,Boston,,,1,,,,,,,,,DOT_ADMIN,DOT_ADMIN
2020/05/10 10:32:41+00,2020/05/10 10:32:41+00,594444,70050,70050,Wood Island,Wood Island - Blue Line - Wonderland,2,Wonderland,42.37964,-71.022865,RapidTransit,,https://www.mbta.com/stops/place-wimnl,level_0_platform,0,place-wimnl,1,Boston,,,1,,,,,,,,,DOT_ADMIN,DOT_ADMIN
2020/05/10 10:32:41+00,2020/05/10 10:32:41+00,594445,door-wimnl-benning,,Wood Island - Bennington St,Wood Island - Bennington St,,,42.379854,-71.023052,,,,level_ground,2,place-wimnl,1,Boston,,,,,,,,,,,,DOT_ADMIN,DOT_ADMIN
2020/05/10 10:32:41+00,2020/05/10 10:32:41+00,594446,door-wimnl-lovell,,Wood Island - Lovell St,Wood Island - Lovell St,,,42.379446,-71.023083,,,,level_in_street,2,place-wimnl,1,Boston,,,,,,,,,,,,DOT_ADMIN,DOT_ADMIN
2020/05/10 10:32:41+00,2020/05/10 10:32:41+00,594448,70099,70099,Wollaston,Wollaston - Red Line - Braintree,,Braintree,42.266514,-71.020337,RapidTransit,,https://www.mbta.com/stops/place-wlsta,level_1_platform,0,place-wlsta,1,Quincy,,,1,,,,,,,,,DOT_ADMIN,DOT_ADMIN
2020/05/10 10:32:41+00,2020/05/10 10:32:41+00,594449,70100,70100,Wollaston,Wollaston - Red Line - Alewife,,Alewife,42.266514,-71.020337,RapidTransit,,https://www.mbta.com/stops/place-wlsta,level_1_platform,0,place-wlsta,1,Quincy,,,1,,,,,,,,,DOT_ADMIN,DOT_ADMIN
2020/05/10 10:32:41+00,2020/05/10 10:32:41+00,594450,door-wlsta-beale,,"Wollaston - Beale Street, drop-off/pick-up","Wollaston - Beale Street, drop-off/pick-up",,,42.266639,-71.019948,,,,level_ground,2,place-wlsta,1,Quincy,,,,,,,,,,,,DOT_ADMIN,DOT_ADMIN
2020/05/10 10:32:41+00,2020/05/10 10:32:41+00,594451,door-wlsta-newpnorth,,Wollaston - Newport Ave (Stairs),Wollaston - Newport Ave (Stairs),,,42.266554,-71.020523,,,,level_ground,2,place-wlsta,2,Quincy,,,,,,,,,,,,DOT_ADMIN,DOT_ADMIN
2020/05/10 10:32:41+00,2020/05/10 10:32:41+00,594452,door-wlsta-newpsouth,,Wollaston - Newport Ave (Ramp),Wollaston - Newport Ave (Ramp),,,42.266551,-71.020303,,,,level_ground,2,place-wlsta,1,Quincy,,,,,,,,,,,,DOT_ADMIN,DOT_ADMIN
2020/05/10 10:32:41+00,2020/05/10 10:32:41+00,594453,door-wlsta-parking,,"Wollaston - Parking, drop-off/pick-up","Wollaston - Parking, drop-off/pick-up",,,42.266783,-71.020104,,,,level_ground,2,place-wlsta,1,Quincy,,,,,,,,,,,,DOT_ADMIN,DOT_ADMIN
2020/05/10 10:32:41+00,2020/05/10 10:32:41+00,594456,70059,70059,Wonderland,Wonderland - Blue Line - Bowdoin,1,Bowdoin,42.413513,-70.991737,RapidTransit,,https://www.mbta.com/stops/place-wondl,level_0_platform,0,place-wondl,1,Revere,,,1,,,,,,,,,DOT_ADMIN,DOT_ADMIN
2020/05/10 10:32:41+00,2020/05/10 10:32:41+00,594457,70060,70060,Wonderland,Wonderland - Blue Line - Exit Only,2,Exit Only,42.413495,-70.991613,RapidTransit,,https://www.mbta.com/stops/place-wondl,level_0_platform,0,place-wondl,1,Revere,,,1,,,,,,,,,DOT_ADMIN,DOT_ADMIN
2020/05/10 10:32:41+00,2020/05/10 10:32:41+00,594458,door-wondl-nshore,,Wonderland - 1300 North Shore Rd,Wonderland - 1300 North Shore Rd,,,42.41365,-70.991904,,,,level_in_street,2,place-wondl,1,Revere,,,,,,,,,,,,DOT_ADMIN,DOT_ADMIN
2020/05/10 10:32:41+00,2020/05/10 10:32:41+00,594459,door-wondl-ocean,,Wonderland - Ocean Ave,Wonderland - Ocean Ave,,,42.413295,-70.99155,,,,level_ground,2,place-wondl,1,Revere,,,,,,,,,,,,DOT_ADMIN,DOT_ADMIN
2020/05/10 10:32:41+00,2020/05/10 10:32:41+00,594460,door-wondl-oceann,,Wonderland - Ocean Ave North,Wonderland - Ocean Ave North,,,42.413372,-70.990494,,,,level_in_street,2,place-wondl,2,Revere,,,,,,,,,,,,DOT_ADMIN,DOT_ADMIN
2020/05/10 10:32:41+00,2020/05/10 10:32:41+00,594461,door-wondl-oceannele,,Wonderland - Ocean Ave North Elevator,Wonderland - Ocean Ave North Elevator,,,42.413537,-70.990558,,,,level_in_street,2,place-wondl,1,Revere,,,,,,,,,,,,DOT_ADMIN,DOT_ADMIN
2020/05/10 10:32:41+00,2020/05/10 10:32:41+00,594462,door-wondl-revere,,Wonderland - Revere Beach,Wonderland - Revere Beach,,,42.41329,-70.98977,,,,level_in_street,2,place-wondl,1,Revere,,,,,,,,,,,,DOT_ADMIN,DOT_ADMIN
2020/05/10 10:32:41+00,2020/05/10 10:32:41+00,594464,70162,70162,Woodland,Woodland - Green Line - Park Street & North,,Park Street & North,42.333339,-71.244333,RapidTransit,,https://www.mbta.com/stops/place-woodl,level_ground,0,place-woodl,1,Newton,,,0,,,,,,,,,DOT_ADMIN,DOT_ADMIN
2020/05/10 10:32:41+00,2020/05/10 10:32:41+00,594465,70163,70163,Woodland,Woodland - Green Line - (D) Riverside,,Riverside,42.333372,-71.244303,RapidTransit,,https://www.mbta.com/stops/place-woodl,level_ground,0,place-woodl,1,Newton,,,0,,,,,,,,,DOT_ADMIN,DOT_ADMIN
2020/05/10 10:32:41+00,2020/05/10 10:32:41+00,594466,door-woodl-east,,Woodland - East,Woodland - East,,,42.332729,-71.242908,,,,level_in_street,2,place-woodl,1,Newton,,,,,,,,,,,,DOT_ADMIN,DOT_ADMIN
2020/05/10 10:32:41+00,2020/05/10 10:32:41+00,594467,door-woodl-main,,Woodland - Main,Woodland - Main,,,42.333136,-71.24372,,,,level_in_street,2,place-woodl,1,Newton,,,,,,,,,,,,DOT_ADMIN,DOT_ADMIN
2020/05/10 10:32:41+00,2020/05/10 10:32:41+00,594469,70124,70124,Warren Street,Warren Street - Green Line - Park Street & North,,Park Street & North,42.348285,-71.140436,RapidTransit,,https://www.mbta.com/stops/place-wrnst,level_median,0,place-wrnst,2,Boston,,,0,,,,,,,,,DOT_ADMIN,DOT_ADMIN
