X,Y,OBJECTID,stop_id,stop_code,stop_name,stop_desc,platform_code,platform_name,stop_lat,stop_lon,zone_id,stop_address,stop_url,level_id,location_type,parent_station,wheelchair_boarding,municipality,on_street,at_street,vehicle_type,Sidewalk_Width__ft_,Accessibility_Score,Sidewalk_Condition,Sidewalk_Material,Current_Shelter,Routes,Municipality_1,Neighborhood,created_user,created_date,last_edited_user,last_edited_date
-71.1218150005661,42.3967400002384,645008,70063,70063,Davis,Davis - Red Line - Ashmont/Braintree,,Ashmont/Braintree,42.39674,-71.121815,RapidTransit,,https://www.mbta.com/stops/place-davis,level_-2_platform,0,place-davis,1,Somerville,,,1,,,,,,,,,DOT_ADMIN,2020/05/21 10:32:42+00,DOT_ADMIN,2020/05/21 10:32:42+00
-71.1218150005661,42.3967400002384,645009,70064,70064,Davis,Davis - Red Line - Alewife,,Alewife,42.39674,-71.121815,RapidTransit,,https://www.mbta.com/stops/place-davis,level_-2_platform,0,place-davis,1,Somerville,,,1,,,,,,,,,DOT_ADMIN,2020/05/21 10:32:42+00,DOT_ADMIN,2020/05/21 10:32:42+00
-71.1219889998979,42.3967419997748,645010,door-davis-busway,,"Davis - College Ave, Tufts University, Buses","Davis - College Ave, Tufts University, Buses",,,42.396742,-71.121989,,,,level_in_street,2,place-davis,1,Somerville,,,,,,,,,,,,DOT_ADMIN,2020/05/21 10:32:42+00,DOT_ADMIN,2020/05/21 10:32:42+00
-71.1231910001872,42.3969920000035,645011,door-davis-holland,,"Davis - Holland St, Buses","Davis - Holland St, Buses",,,42.396992,-71.123191,,,,level_in_street,2,place-davis,2,Somerville,,,,,,,,,,,,DOT_ADMIN,2020/05/21 10:32:42+00,DOT_ADMIN,2020/05/21 10:32:42+00
-71.1417529998333,42.3378070004139,645013,70233,70233,Dean Road,Dean Road - Green Line - (C) Cleveland Circle,,Cleveland Circle,42.337807,-71.141753,RapidTransit,,https://www.mbta.com/stops/place-denrd,level_median,0,place-denrd,2,Brookline,,,0,,,,,,,,,DOT_ADMIN,2020/05/21 10:32:42+00,DOT_ADMIN,2020/05/21 10:32:42+00
-71.1423089998236,42.3376280000197,645014,70234,70234,Dean Road,Dean Road - Green Line - Park Street & North,,Park Street & North,42.337628,-71.142309,RapidTransit,,https://www.mbta.com/stops/place-denrd,level_median,0,place-denrd,2,Brookline,,,0,,,,,,,,,DOT_ADMIN,2020/05/21 10:32:42+00,DOT_ADMIN,2020/05/21 10:32:42+00
-71.0602250005805,42.3555179998205,645019,70020,70020,Downtown Crossing,Downtown Crossing - Orange Line - Forest Hills,,Forest Hills,42.355518,-71.060225,RapidTransit,,https://www.mbta.com/stops/place-dwnxg,level_-1_orange_platform,0,place-dwnxg,1,Boston,,,1,,,,,,,,,DOT_ADMIN,2020/05/21 10:32:42+00,DOT_ADMIN,2020/05/21 10:32:42+00
-71.0602250005805,42.3555179998205,645020,70021,70021,Downtown Crossing,Downtown Crossing - Orange Line - Oak Grove,,Oak Grove,42.355518,-71.060225,RapidTransit,,https://www.mbta.com/stops/place-dwnxg,level_-1_orange_platform,0,place-dwnxg,1,Boston,,,1,,,,,,,,,DOT_ADMIN,2020/05/21 10:32:42+00,DOT_ADMIN,2020/05/21 10:32:42+00
-71.0602250005805,42.3555179998205,645021,70077,70077,Downtown Crossing,Downtown Crossing - Red Line - Ashmont/Braintree,,Ashmont/Braintree,42.355518,-71.060225,RapidTransit,,https://www.mbta.com/stops/place-dwnxg,level_-2_red_platform,0,place-dwnxg,1,Boston,,,1,,,,,,,,,DOT_ADMIN,2020/05/21 10:32:42+00,DOT_ADMIN,2020/05/21 10:32:42+00
-71.0602250005805,42.3555179998205,645022,70078,70078,Downtown Crossing,Downtown Crossing - Red Line - Alewife,,Alewife,42.355518,-71.060225,RapidTransit,,https://www.mbta.com/stops/place-dwnxg,level_-2_red_platform,0,place-dwnxg,1,Boston,,,1,,,,,,,,,DOT_ADMIN,2020/05/21 10:32:42+00,DOT_ADMIN,2020/05/21 10:32:42+00
-71.0594800005074,42.3548429998931,645023,door-dwnxg-101arch,,"Downtown Crossing - 101 Arch St, Summer St","Downtown Crossing - 101 Arch St, Summer St",,,42.354843,-71.05948,,,,level_-1_concourse,2,place-dwnxg,1,Boston,,,,,,,,,,,,DOT_ADMIN,2020/05/21 10:32:42+00,DOT_ADMIN,2020/05/21 10:32:42+00
-71.0595879994739,42.3543600002203,645024,door-dwnxg-chauncy,,Downtown Crossing - Chauncy St,Downtown Crossing - Chauncy St,,,42.35436,-71.059588,,,,level_in_street,2,place-dwnxg,2,Boston,,,,,,,,,,,,DOT_ADMIN,2020/05/21 10:32:42+00,DOT_ADMIN,2020/05/21 10:32:42+00
-71.0593259996236,42.3560639999006,645025,door-dwnxg-franklin,,Downtown Crossing - Franklin St,Downtown Crossing - Franklin St,,,42.356064,-71.059326,,,,level_in_street,2,place-dwnxg,1,Boston,,,,,,,,,,,,DOT_ADMIN,2020/05/21 10:32:42+00,DOT_ADMIN,2020/05/21 10:32:42+00
-71.0593659994829,42.3552289997346,645026,door-dwnxg-hawley,,Downtown Crossing - Hawley St (Escalator),Downtown Crossing - Hawley St (Escalator),,,42.355229,-71.059366,,,,level_in_street,2,place-dwnxg,2,Boston,,,,,,,,,,,,DOT_ADMIN,2020/05/21 10:32:42+00,DOT_ADMIN,2020/05/21 10:32:42+00
-71.0605209995975,42.355252999861,645027,door-dwnxg-macys,,Downtown Crossing - Macy's,Downtown Crossing - Macy's,,,42.355253,-71.060521,,,,level_-1_concourse,2,place-dwnxg,1,Boston,,,,,,,,,,,,DOT_ADMIN,2020/05/21 10:32:42+00,DOT_ADMIN,2020/05/21 10:32:42+00
-71.0600749994995,42.3552920003582,645028,door-dwnxg-rochebros,,Downtown Crossing - Roche Bros,Downtown Crossing - Roche Bros,,,42.355292,-71.060075,,,,level_-1_concourse,2,place-dwnxg,1,Boston,,,,,,,,,,,,DOT_ADMIN,2020/05/21 10:32:42+00,DOT_ADMIN,2020/05/21 10:32:42+00
-71.0603269997611,42.3555190002284,645029,door-dwnxg-summer,,"Downtown Crossing - Washington St, Summer St","Downtown Crossing - Washington St, Summer St",,,42.355519,-71.060327,,,,level_in_street,2,place-dwnxg,2,Boston,,,,,,,,,,,,DOT_ADMIN,2020/05/21 10:32:42+00,DOT_ADMIN,2020/05/21 10:32:42+00
-71.0601919995844,42.3553689996454,645030,door-dwnxg-summereast,,"Downtown Crossing - Summer St, Washington St","Downtown Crossing - Summer St, Washington St",,,42.355369,-71.060192,,,,level_in_street,2,place-dwnxg,2,Boston,,,,,,,,,,,,DOT_ADMIN,2020/05/21 10:32:42+00,DOT_ADMIN,2020/05/21 10:32:42+00
-71.0615470004919,42.3548769995656,645031,door-dwnxg-temple,,"Downtown Crossing - Temple Place, Lafaytette Place","Downtown Crossing - Temple Place, Lafaytette Place",,,42.354877,-71.061547,,,,level_in_street,2,place-dwnxg,2,Boston,,,,,,,,,,,,DOT_ADMIN,2020/05/21 10:32:42+00,DOT_ADMIN,2020/05/21 10:32:42+00
-71.0607199997144,42.3553620004003,645032,door-dwnxg-winter,,"Downtown Crossing - Washington St, Winter St","Downtown Crossing - Washington St, Winter St",,,42.355362,-71.06072,,,,level_in_street,2,place-dwnxg,1,Boston,,,,,,,,,,,,DOT_ADMIN,2020/05/21 10:32:42+00,DOT_ADMIN,2020/05/21 10:32:42+00
-71.2167760003836,42.3189569999688,645034,70166,70166,Eliot,Eliot - Green Line - Park Street & North,,Park Street & North,42.318957,-71.216776,RapidTransit,,https://www.mbta.com/stops/place-eliot,level_ground,0,place-eliot,2,Newton,,,0,,,,,,,,,DOT_ADMIN,2020/05/21 10:32:42+00,DOT_ADMIN,2020/05/21 10:32:42+00
-71.2167110003451,42.3190239997145,645035,70167,70167,Eliot,Eliot - Green Line - (D) Riverside,,Riverside,42.319024,-71.216711,RapidTransit,,https://www.mbta.com/stops/place-eliot,level_ground,0,place-eliot,2,Newton,,,0,,,,,,,,,DOT_ADMIN,2020/05/21 10:32:42+00,DOT_ADMIN,2020/05/21 10:32:42+00
-71.2154140002646,42.3183009998966,645036,door-eliot-boyle,,"Eliot - Route 9, Boylston St (Eastbound)","Eliot - Route 9, Boylston St (Eastbound)",,,42.318301,-71.215414,,,,level_boylston_st,2,place-eliot,1,Newton,,,,,,,,,,,,DOT_ADMIN,2020/05/21 10:32:42+00,DOT_ADMIN,2020/05/21 10:32:42+00
-71.2154299995429,42.3185550000572,645037,door-eliot-boylwr,,"Eliot - Route 9, Boylston St (Westbound ramp)","Eliot - Route 9, Boylston St (Westbound ramp)",,,42.318555,-71.21543,,,,level_boylston_st,2,place-eliot,1,Newton,,,,,,,,,,,,DOT_ADMIN,2020/05/21 10:32:42+00,DOT_ADMIN,2020/05/21 10:32:42+00
-71.2158310001123,42.3184880003978,645038,door-eliot-boylws,,"Eliot - Route 9, Boylston St (Westbound stairs)","Eliot - Route 9, Boylston St (Westbound stairs)",,,42.318488,-71.215831,,,,level_boylston_st,2,place-eliot,2,Newton,,,,,,,,,,,,DOT_ADMIN,2020/05/21 10:32:42+00,DOT_ADMIN,2020/05/21 10:32:42+00
-71.2168779997387,42.3192720003417,645039,door-eliot-lincoln,,"Eliot - Lincoln St, Parking","Eliot - Lincoln St, Parking",,,42.319272,-71.216878,,,,level_in_street,2,place-eliot,2,Newton,,,,,,,,,,,,DOT_ADMIN,2020/05/21 10:32:42+00,DOT_ADMIN,2020/05/21 10:32:42+00
-71.2168310004506,42.3190240001308,645040,door-eliot-meredith,,Eliot - Meredith Ave,Eliot - Meredith Ave,,,42.319024,-71.216831,,,,level_in_street,2,place-eliot,1,Newton,,,,,,,,,,,,DOT_ADMIN,2020/05/21 10:32:42+00,DOT_ADMIN,2020/05/21 10:32:42+00
-71.1458669995085,42.3369640001159,645042,70235,70235,Englewood Avenue,Englewood Avenue - Green Line - (C) Cleveland Circle,,Cleveland Circle,42.336964,-71.145867,RapidTransit,,https://www.mbta.com/stops/place-engav,level_median,0,place-engav,2,Brookline,,,0,,,,,,,,,DOT_ADMIN,2020/05/21 10:32:42+00,DOT_ADMIN,2020/05/21 10:32:42+00
-71.1453680005955,42.3370110002436,645043,70236,70236,Englewood Avenue,Englewood Avenue - Green Line - Park Street & North,,Park Street & North,42.337011,-71.145368,RapidTransit,,https://www.mbta.com/stops/place-engav,level_median,0,place-engav,2,Brookline,,,0,,,,,,,,,DOT_ADMIN,2020/05/21 10:32:42+00,DOT_ADMIN,2020/05/21 10:32:42+00
-71.1312279996617,42.3396899999,645048,70227,70227,Fairbanks Street,Fairbanks Street - Green Line - (C) Cleveland Circle,,Cleveland Circle,42.33969,-71.131228,RapidTransit,,https://www.mbta.com/stops/place-fbkst,level_median,0,place-fbkst,2,Brookline,,,0,,,,,,,,,DOT_ADMIN,2020/05/21 10:32:42+00,DOT_ADMIN,2020/05/21 10:32:42+00
-71.1310779994074,42.3396439999805,645049,70228,70228,Fairbanks Street,Fairbanks Street - Green Line - Park Street & North,,Park Street & North,42.339644,-71.131078,RapidTransit,,https://www.mbta.com/stops/place-fbkst,level_median,0,place-fbkst,2,Brookline,,,0,,,,,,,,,DOT_ADMIN,2020/05/21 10:32:42+00,DOT_ADMIN,2020/05/21 10:32:42+00
-71.1057209994391,42.3337399996749,645051,70251,70251,Fenwood Road,Fenwood Road - Green Line - (E) Heath Street,,Heath Street,42.33374,-71.105721,RapidTransit,,https://www.mbta.com/stops/place-fenwd,level_in_street,0,place-fenwd,2,Boston,,,0,,,,,,,,,DOT_ADMIN,2020/05/21 10:32:42+00,DOT_ADMIN,2020/05/21 10:32:42+00
-71.1055829998539,42.3337060002777,645052,70252,70252,Fenwood Road,Fenwood Road - Green Line - Park Street & North,,Park Street & North,42.333706,-71.105583,RapidTransit,,https://www.mbta.com/stops/place-fenwd,level_in_street,0,place-fenwd,2,Boston,,,0,,,,,,,,,DOT_ADMIN,2020/05/21 10:32:42+00,DOT_ADMIN,2020/05/21 10:32:42+00
-71.1041620005505,42.3453620003079,645054,70186,70186,Fenway,Fenway - Green Line - Park Street & North,,Park Street & North,42.345362,-71.104162,RapidTransit,,https://www.mbta.com/stops/place-fenwy,level_ground,0,place-fenwy,1,Boston,,,0,,,,,,,,,DOT_ADMIN,2020/05/21 10:32:42+00,DOT_ADMIN,2020/05/21 10:32:42+00
-71.1041900000103,42.3453949996317,645055,70187,70187,Fenway,Fenway - Green Line - (D) Riverside,,Riverside,42.345395,-71.10419,RapidTransit,,https://www.mbta.com/stops/place-fenwy,level_ground,0,place-fenwy,1,Boston,,,0,,,,,,,,,DOT_ADMIN,2020/05/21 10:32:42+00,DOT_ADMIN,2020/05/21 10:32:42+00
-71.1041159994892,42.3453930001078,645056,door-fenwy-longwood,,"Fenway - Fenway Park, Park Dr, Longwood","Fenway - Fenway Park, Park Dr, Longwood",,,42.345393,-71.104116,,,,level_1_in_street,2,place-fenwy,1,Boston,,,,,,,,,,,,DOT_ADMIN,2020/05/21 10:32:42+00,DOT_ADMIN,2020/05/21 10:32:42+00
-71.1042299998376,42.3452980004171,645057,door-fenwy-parkdr,,Fenway - Park Dr (Stairs),Fenway - Park Dr (Stairs),,,42.345298,-71.10423,,,,level_ground,2,place-fenwy,2,Boston,,,,,,,,,,,,DOT_ADMIN,2020/05/21 10:32:42+00,DOT_ADMIN,2020/05/21 10:32:42+00
-71.0616670001144,42.3000929998762,645060,70089,70089,Fields Corner,Fields Corner - Red Line - Ashmont,,Ashmont,42.300093,-71.061667,RapidTransit,,https://www.mbta.com/stops/place-fldcr,level_1_platform,0,place-fldcr,1,Boston,,,1,,,,,,,,,DOT_ADMIN,2020/05/21 10:32:42+00,DOT_ADMIN,2020/05/21 10:32:42+00
-71.0616670001144,42.3000929998762,645061,70090,70090,Fields Corner,Fields Corner - Red Line - Alewife,,Alewife,42.300093,-71.061667,RapidTransit,,https://www.mbta.com/stops/place-fldcr,level_1_platform,0,place-fldcr,1,Boston,,,1,,,,,,,,,DOT_ADMIN,2020/05/21 10:32:42+00,DOT_ADMIN,2020/05/21 10:32:42+00
-71.0614750000586,42.3000189997768,645062,door-fldcr-busway,,"Fields Corner - Busway, Street","Fields Corner - Busway, Street",,,42.300019,-71.061475,,,,level_ground,2,place-fldcr,1,Boston,,,,,,,,,,,,DOT_ADMIN,2020/05/21 10:32:42+00,DOT_ADMIN,2020/05/21 10:32:42+00
-71.0618679995479,42.3004630000898,645063,door-fldcr-charles,,Fields Corner - Charles St,Fields Corner - Charles St,,,42.300463,-71.061868,,,,level_0.5_ground,2,place-fldcr,1,Boston,,,,,,,,,,,,DOT_ADMIN,2020/05/21 10:32:42+00,DOT_ADMIN,2020/05/21 10:32:42+00
-71.1136860006013,42.3005230003385,645066,70001,70001,Forest Hills,Forest Hills - Orange Line,,Orange Line,42.300523,-71.113686,RapidTransit,,https://www.mbta.com/stops/place-forhl,level_-1_orange_platform,0,place-forhl,1,Boston,,,1,,,,,,,,,DOT_ADMIN,2020/05/21 10:32:42+00,DOT_ADMIN,2020/05/21 10:32:42+00
-71.114009000292,42.3006350000176,645069,Forest Hills-01,,Forest Hills,Forest Hills - Orange Line - Track 1,1,Orange Line - Track 1,42.300635,-71.114009,RapidTransit,,https://www.mbta.com/stops/place-forhl,level_-1_orange_platform,0,place-forhl,1,Boston,,,1,,,,,,,,,DOT_ADMIN,2020/05/21 10:32:42+00,DOT_ADMIN,2020/05/21 10:32:42+00
-71.114009000292,42.3006350000176,645070,Forest Hills-02,,Forest Hills,Forest Hills - Orange Line - Track 2,2,Orange Line - Track 2,42.300635,-71.114009,RapidTransit,,https://www.mbta.com/stops/place-forhl,level_-1_orange_platform,0,place-forhl,1,Boston,,,1,,,,,,,,,DOT_ADMIN,2020/05/21 10:32:42+00,DOT_ADMIN,2020/05/21 10:32:42+00
-71.1138200004921,42.3009339997837,645071,door-forhl-arborway,,"Forest Hills - Arboretum, Washington St, South St","Forest Hills - Arboretum, Washington St, South St",,,42.300934,-71.11382,,,,level_washington_st,2,place-forhl,1,Boston,,,,,,,,,,,,DOT_ADMIN,2020/05/21 10:32:42+00,DOT_ADMIN,2020/05/21 10:32:42+00
-71.1136590001599,42.300572000166,645072,door-forhl-lower,,"Forest Hills - Hyde Park Ave, Franklin Park, Zoo, Parking","Forest Hills - Hyde Park Ave, Franklin Park, Zoo, Parking",,,42.300572,-71.113659,,,,level_hyde_park_ave,2,place-forhl,1,Boston,,,,,,,,,,,,DOT_ADMIN,2020/05/21 10:32:42+00,DOT_ADMIN,2020/05/21 10:32:42+00
-71.1135840001799,42.3019800001662,645073,door-forhl-south,,"Forest Hills - Arborway, Southwest Corridor Park","Forest Hills - Arborway, Southwest Corridor Park",,,42.30198,-71.113584,,,,level_washington_st,2,place-forhl,1,Boston,,,,,,,,,,,,DOT_ADMIN,2020/05/21 10:32:42+00,DOT_ADMIN,2020/05/21 10:32:42+00
-71.1141490000325,42.3004659997379,645074,door-forhl-upper,,Forest Hills - Washington St,Forest Hills - Washington St,,,42.300466,-71.114149,,,,level_washington_st,2,place-forhl,1,Boston,,,,,,,,,,,,DOT_ADMIN,2020/05/21 10:32:42+00,DOT_ADMIN,2020/05/21 10:32:42+00
-71.0592149998614,42.3597049998996,645076,70039,70039,Government Center,Government Center - Blue Line - Bowdoin,,Bowdoin,42.359705,-71.059215,RapidTransit,,https://www.mbta.com/stops/place-gover,level_-2_blue_platform,0,place-gover,1,Boston,,,1,,,,,,,,,DOT_ADMIN,2020/05/21 10:32:42+00,DOT_ADMIN,2020/05/21 10:32:42+00
-71.0592149998614,42.3597049998996,645077,70040,70040,Government Center,Government Center - Blue Line - Wonderland,,Wonderland,42.359705,-71.059215,RapidTransit,,https://www.mbta.com/stops/place-gover,level_-2_blue_platform,0,place-gover,1,Boston,,,1,,,,,,,,,DOT_ADMIN,2020/05/21 10:32:42+00,DOT_ADMIN,2020/05/21 10:32:42+00
-71.0592149998614,42.3597049998996,645078,70201,70201,Government Center,Government Center - Green Line - North Station & North,,North Station & North,42.359705,-71.059215,RapidTransit,,https://www.mbta.com/stops/place-gover,level_-1_green_platform,0,place-gover,1,Boston,,,0,,,,,,,,,DOT_ADMIN,2020/05/21 10:32:42+00,DOT_ADMIN,2020/05/21 10:32:42+00
-71.0592149998614,42.3597049998996,645079,70202,70202,Government Center,Government Center - Green Line - Copley & West,,Copley & West,42.359705,-71.059215,RapidTransit,,https://www.mbta.com/stops/place-gover,level_-1_green_platform,0,place-gover,1,Boston,,,0,,,,,,,,,DOT_ADMIN,2020/05/21 10:32:42+00,DOT_ADMIN,2020/05/21 10:32:42+00
-71.0592149998614,42.3597049998996,645080,Government Center-Brattle,,Government Center,Government Center - Green Line - Loop Platform,,Green Line - Loop Platform,42.359705,-71.059215,RapidTransit,,https://www.mbta.com/stops/place-gover,level_-1_green_platform,0,place-gover,1,Boston,,,0,,,,,,,,,DOT_ADMIN,2020/05/21 10:32:42+00,DOT_ADMIN,2020/05/21 10:32:42+00
-71.0593600000606,42.3596989996251,645081,door-gover-main,,Government Center - City Hall Plaza,Government Center - City Hall Plaza,,,42.359699,-71.05936,,,,level_in_street,2,place-gover,1,Boston,,,,,,,,,,,,DOT_ADMIN,2020/05/21 10:32:42+00,DOT_ADMIN,2020/05/21 10:32:42+00
-71.1345000002781,42.3487469998144,645083,70128,70128,Griggs Street,Griggs Street - Green Line - Park Street & North,,Park Street & North,42.348747,-71.1345,RapidTransit,,https://www.mbta.com/stops/place-grigg,level_median,0,place-grigg,2,Boston,,,0,,,,,,,,,DOT_ADMIN,2020/05/21 10:32:42+00,DOT_ADMIN,2020/05/21 10:32:42+00
-71.1343050003548,42.3489190003266,645084,70129,70129,Griggs Street,Griggs Street - Green Line - (B) Boston College,,Boston College,42.348919,-71.134305,RapidTransit,,https://www.mbta.com/stops/place-grigg,level_median,0,place-grigg,2,Boston,,,0,,,,,,,,,DOT_ADMIN,2020/05/21 10:32:42+00,DOT_ADMIN,2020/05/21 10:32:42+00
-71.1074140004783,42.3105249998957,645086,70002,70002,Green Street,Green Street - Orange Line - Forest Hills,,Forest Hills,42.310525,-71.107414,RapidTransit,,https://www.mbta.com/stops/place-grnst,level_-1_platform,0,place-grnst,1,Boston,,,1,,,,,,,,,DOT_ADMIN,2020/05/21 10:32:42+00,DOT_ADMIN,2020/05/21 10:32:42+00
-71.1074140004783,42.3105249998957,645087,70003,70003,Green Street,Green Street - Orange Line - Oak Grove,,Oak Grove,42.310525,-71.107414,RapidTransit,,https://www.mbta.com/stops/place-grnst,level_-1_platform,0,place-grnst,1,Boston,,,1,,,,,,,,,DOT_ADMIN,2020/05/21 10:32:42+00,DOT_ADMIN,2020/05/21 10:32:42+00
-71.1075189996647,42.3105560001761,645088,door-grnst-main,,"Green Street - Woolsey Sq, Green St, Amory St","Green Street - Woolsey Sq, Green St, Amory St",,,42.310556,-71.107519,,,,level_in_street,2,place-grnst,1,Boston,,,,,,,,,,,,DOT_ADMIN,2020/05/21 10:32:42+00,DOT_ADMIN,2020/05/21 10:32:42+00
-71.0582899997818,42.3630210002022,645090,70024,70024,Haymarket,Haymarket - Orange Line - Forest Hills,3,Forest Hills,42.363021,-71.05829,RapidTransit,,https://www.mbta.com/stops/place-haecl,level_-1_orange_platform,0,place-haecl,1,Boston,,,1,,,,,,,,,DOT_ADMIN,2020/05/21 10:32:42+00,DOT_ADMIN,2020/05/21 10:32:42+00
-71.0582899997818,42.3630210002022,645091,70025,70025,Haymarket,Haymarket - Orange Line - Oak Grove,4,Oak Grove,42.363021,-71.05829,RapidTransit,,https://www.mbta.com/stops/place-haecl,level_-1_orange_platform,0,place-haecl,1,Boston,,,1,,,,,,,,,DOT_ADMIN,2020/05/21 10:32:42+00,DOT_ADMIN,2020/05/21 10:32:42+00
-71.0582899997818,42.3630210002022,645092,70203,70203,Haymarket,Haymarket - Green Line - North Station & North,2,North Station & North,42.363021,-71.05829,RapidTransit,,https://www.mbta.com/stops/place-haecl,level_-1_green_platform,0,place-haecl,1,Boston,,,0,,,,,,,,,DOT_ADMIN,2020/05/21 10:32:42+00,DOT_ADMIN,2020/05/21 10:32:42+00
-71.0582899997818,42.3630210002022,645093,70204,70204,Haymarket,Haymarket - Green Line - Copley & West,1,Copley & West,42.363021,-71.05829,RapidTransit,,https://www.mbta.com/stops/place-haecl,level_-1_green_platform,0,place-haecl,1,Boston,,,0,,,,,,,,,DOT_ADMIN,2020/05/21 10:32:42+00,DOT_ADMIN,2020/05/21 10:32:42+00
-71.058138000337,42.3628999998764,645095,door-haecl-busway,,"Haymarket - RMV, Sudbury St, New Chardon St","Haymarket - RMV, Sudbury St, New Chardon St",,,42.3629,-71.058138,,,,level_in_street,2,place-haecl,1,Boston,,,,,,,,,,,,DOT_ADMIN,2020/05/21 10:32:42+00,DOT_ADMIN,2020/05/21 10:32:42+00
-71.0578049998059,42.3619770004378,645096,door-haecl-congress,,"Haymarket - RMV, City Hall, Faneuil Hall Marketplace","Haymarket - RMV, City Hall, Faneuil Hall Marketplace",,,42.361977,-71.057805,,,,level_in_street,2,place-haecl,1,Boston,,,,,,,,,,,,DOT_ADMIN,2020/05/21 10:32:42+00,DOT_ADMIN,2020/05/21 10:32:42+00
-71.1189560001659,42.3733619995845,645100,20762,20762,Harvard,Harvard - Busway,,Busway,42.373362,-71.118956,,,https://www.mbta.com/stops/place-harsq,level_-1_up_busway,0,place-harsq,0,Cambridge,Harvard Busway,,,,,,,,,,,DOT_ADMIN,2020/05/21 10:32:42+00,DOT_ADMIN,2020/05/21 10:32:42+00
-71.1189560001659,42.3733619995845,645101,70067,70067,Harvard,Harvard - Red Line - Ashmont/Braintree,,Ashmont/Braintree,42.373362,-71.118956,RapidTransit,,https://www.mbta.com/stops/place-harsq,level_-2_southbound_platform,0,place-harsq,1,Cambridge,,,1,,,,,,,,,DOT_ADMIN,2020/05/21 10:32:42+00,DOT_ADMIN,2020/05/21 10:32:42+00
-71.1189560001659,42.3733619995845,645102,70068,70068,Harvard,Harvard - Red Line - Alewife,,Alewife,42.373362,-71.118956,RapidTransit,,https://www.mbta.com/stops/place-harsq,level_-1_alewife_platform,0,place-harsq,1,Cambridge,,,1,,,,,,,,,DOT_ADMIN,2020/05/21 10:32:42+00,DOT_ADMIN,2020/05/21 10:32:42+00
-71.1205450000204,42.3733100002856,645103,door-harsq-brattle,,Harvard - Brattle Square,Harvard - Brattle Square,,,42.37331,-71.120545,,,,level_in_street,2,place-harsq,1,Cambridge,,,,,,,,,,,,DOT_ADMIN,2020/05/21 10:32:42+00,DOT_ADMIN,2020/05/21 10:32:42+00
-71.1189560003944,42.3743169998794,645104,door-harsq-church,,"Harvard - Church St, Harvard Square","Harvard - Church St, Harvard Square",,,42.374317,-71.118956,,,,level_in_street,2,place-harsq,2,Cambridge,,,,,,,,,,,,DOT_ADMIN,2020/05/21 10:32:42+00,DOT_ADMIN,2020/05/21 10:32:42+00
-71.1190040000694,42.3733710002675,645105,door-harsq-square,,Harvard - Harvard Square,Harvard - Harvard Square,,,42.373371,-71.119004,,,,level_in_street,2,place-harsq,2,Cambridge,,,,,,,,,,,,DOT_ADMIN,2020/05/21 10:32:42+00,DOT_ADMIN,2020/05/21 10:32:42+00
-71.11866899996,42.3743839996362,645106,door-harsq-yard,,"Harvard - Church St, Harvard Yard","Harvard - Church St, Harvard Yard",,,42.374384,-71.118669,,,,level_in_street,2,place-harsq,2,Cambridge,,,,,,,,,,,,DOT_ADMIN,2020/05/21 10:32:42+00,DOT_ADMIN,2020/05/21 10:32:42+00
-71.1312980004747,42.3502630003597,645108,70130,70130,Harvard Avenue,Harvard Avenue - Green Line - Park Street & North,,Park Street & North,42.350263,-71.131298,RapidTransit,,https://www.mbta.com/stops/place-harvd,level_median,0,place-harvd,1,Boston,,,0,,,,,,,,,DOT_ADMIN,2020/05/21 10:32:42+00,DOT_ADMIN,2020/05/21 10:32:42+00
-71.1307270003274,42.3506020003452,645109,70131,70131,Harvard Avenue,Harvard Avenue - Green Line - (B) Boston College,,Boston College,42.350602,-71.130727,RapidTransit,,https://www.mbta.com/stops/place-harvd,level_median,0,place-harvd,1,Boston,,,0,,,,,,,,,DOT_ADMIN,2020/05/21 10:32:42+00,DOT_ADMIN,2020/05/21 10:32:42+00
-71.1102520005487,42.3283160000583,645111,70260,70260,Heath Street,Heath Street - Green Line,,Green Line,42.328316,-71.110252,RapidTransit,,https://www.mbta.com/stops/place-hsmnl,level_ground,0,place-hsmnl,1,Boston,,,0,,,,,,,,,DOT_ADMIN,2020/05/21 10:32:42+00,DOT_ADMIN,2020/05/21 10:32:42+00
-71.1117610000169,42.3447580003929,645113,70213,70213,Hawes Street,Hawes Street - Green Line - (C) Cleveland Circle,,Cleveland Circle,42.344758,-71.111761,RapidTransit,,https://www.mbta.com/stops/place-hwsst,level_median,0,place-hwsst,2,Brookline,,,0,,,,,,,,,DOT_ADMIN,2020/05/21 10:32:42+00,DOT_ADMIN,2020/05/21 10:32:42+00
-71.1111570001237,42.3448670003428,645114,70214,70214,Hawes Street,Hawes Street - Green Line - Park Street & North,,Park Street & North,42.344867,-71.111157,RapidTransit,,https://www.mbta.com/stops/place-hwsst,level_median,0,place-hwsst,2,Brookline,,,0,,,,,,,,,DOT_ADMIN,2020/05/21 10:32:42+00,DOT_ADMIN,2020/05/21 10:32:42+00
-71.0879029999983,42.3478879995576,645116,70152,70152,Hynes Convention Center,Hynes Convention Center - Green Line - Park Street & North,,Park Street & North,42.347888,-71.087903,RapidTransit,,https://www.mbta.com/stops/place-hymnl,level_-2_platform,0,place-hymnl,2,Boston,,,0,,,,,,,,,DOT_ADMIN,2020/05/21 10:32:42+00,DOT_ADMIN,2020/05/21 10:32:42+00
